position x,position y,velocity x,velocity y
40.333333333333336,300,8.333333333333334,0
40.77777777777778,300,11.666666666666668,0
41.333333333333336,300,15.000000000000002,0
42.0,300,18.333333333333336,0
42.77777777777778,300,21.666666666666668,0
43.666666666666664,300,25.0,0
44.66666666666666,300,28.333333333333332,0
45.77777777777777,300,31.666666666666664,0
47.0,300,35.0,0
48.33333333333333,300,38.333333333333336,0
49.77777777777777,300,41.66666666666667,0
51.33333333333333,300,45.00000000000001,0
53.0,300,48.33333333333334,0
54.77777777777777,300,51.66666666666668,0
56.66666666666666,300,55.000000000000014,0
58.66666666666666,300,58.33333333333335,0
60.77777777777777,300,61.666666666666686,0
63.0,300,65.00000000000001,0
65.33333333333333,300,68.33333333333334,0
67.77777777777777,300,71.66666666666667,0
70.33333333333333,300,75.0,0
73.0,300,78.33333333333333,0
75.77777777777777,300,81.66666666666666,0
78.66666666666666,300,84.99999999999999,0
81.66666666666666,300,88.33333333333331,0
84.77777777777777,300,91.66666666666664,0
87.99999999999999,300,94.99999999999997,0
91.33333333333331,300,98.3333333333333,0
94.77777777777776,300,101.66666666666663,0
98.33333333333331,300,104.99999999999996,0
101.99999999999999,300,108.33333333333329,0
105.77777777777776,300,111.66666666666661,0
109.66666666666666,300,114.99999999999994,0
113.66666666666666,300,118.33333333333327,0
117.77777777777777,300,121.6666666666666,0
122.0,300,124.99999999999993,0
126.33333333333334,300,128.33333333333326,0
130.77777777777777,300,131.6666666666666,0
135.33333333333331,300,134.99999999999994,0
139.99999999999997,300,138.3333333333333,0
144.77777777777774,300,141.66666666666663,0
149.66666666666663,300,144.99999999999997,0
154.66666666666663,300,148.33333333333331,0
159.77777777777774,300,151.66666666666666,0
164.99999999999997,300,155.0,0
170.33333333333331,300,158.33333333333334,0
175.77777777777777,300,161.66666666666669,0
181.33333333333331,300,165.00000000000003,0
186.99999999999997,300,168.33333333333337,0
192.77777777777774,300,171.6666666666667,0
198.66666666666663,300,175.00000000000006,0
204.66666666666663,300,178.3333333333334,0
210.77777777777774,300,181.66666666666674,0
216.99999999999997,300,185.00000000000009,0
223.33333333333331,300,188.33333333333343,0
229.77777777777777,300,191.66666666666677,0
236.33333333333331,300,195.0000000000001,0
243.0,300,198.33333333333346,0
249.77777777777777,300,201.6666666666668,0
256.6666666666667,300,205.00000000000014,0
263.6666666666667,300,208.33333333333348,0
270.7777777777778,300,211.66666666666683,0
278.00000000000006,300,215.00000000000017,0
285.33333333333337,300,218.3333333333335,0
292.7777777777778,300,221.66666666666686,0
300.33333333333337,300,225.0000000000002,0
308.00000000000006,300,228.33333333333354,0
315.7777777777778,300,231.66666666666688,0
323.66666666666674,300,235.00000000000023,0
331.66666666666674,300,238.33333333333357,0
339.7777777777779,300,241.6666666666669,0
348.0000000000001,300,245.00000000000026,0
356.3333333333334,300,248.3333333333336,0
364.7777777777779,300,251.66666666666694,0
373.3333333333334,300,255.00000000000028,0
382.0000000000001,300,258.3333333333336,0
390.7777777777779,300,261.6666666666669,0
399.6666666666668,300,265.0000000000002,0
408.6666666666668,300,268.33333333333354,0
417.77777777777794,300,271.66666666666686,0
427.00000000000017,300,275.00000000000017,0
436.3333333333335,300,278.3333333333335,0
445.77777777777794,300,281.6666666666668,0
455.3333333333335,300,285.0000000000001,0
465.00000000000017,300,288.3333333333334,0
474.77777777777794,300,291.66666666666674,0
484.66666666666686,300,295.00000000000006,0
494.66666666666686,300,298.33333333333337,0
504.77777777777794,300,301.6666666666667,0
515.0000000000001,300,305.0,0
525.3333333333335,300,308.3333333333333,0
535.7777777777779,300,311.66666666666663,0
546.3333333333335,300,314.99999999999994,0
557.0000000000001,300,318.33333333333326,0
567.7777777777779,300,321.6666666666666,0
578.6666666666669,300,324.9999999999999,0
589.6666666666669,300,328.3333333333332,0
600.7777777777779,300,331.6666666666665,0
612.0000000000001,300,334.99999999999983,0
623.3333333333335,300,338.33333333333314,0
634.7777777777779,300,341.66666666666646,0
